"issueId";0;"issueTypeCode"
2137639;"O_CR12";"O_CR12"
2138464;"O_CR11";"O_CO08"
2145947;"O_CO02";"O_CO02"
2145954;"O_CO08";"O_CO08"
2145955;"O_CO08";"O_CO08"
2145983;"O_CO03";"O_CO03"
2146001;"D_4F01";"D_4F01"
2147874;"O_CR07";"O_CR07"
2148482;"O_CO08";"O_CO08"
2151683;"R_4F01";"R_4F04"
2153075;"O_CR02";"R_4F09"
2157608;"O_CO08";"O_CO08"
2157705;"D_4F01";"D_4F01"
2158790;"O_CO01";"O_CO02"
2161727;"O_RE03";"O_RE03"
2162365;"O_CO02";"O_CO02"
2163064;"O_CO01";"O_CO01"
2163507;"R_4F07";"S_4F01"
2164299;"O_CO08";"O_CO08"
2165161;"R_4F09";"R_4F09"
2165183;"O_CO01";"O_CO01"
2165517;"O_CO03";"O_CO03"
2165538;"D_4F01";"D_4F01"
2167026;"R_4F09";"R_4F07"
2167179;"O_CO02";"O_CO02"
2167384;"O_CO08";"O_CR07"
2167765;"O_CO02";"O_CO03"
2167766;"O_CO02";"O_CO03"
2167899;"D_4F01";"D_4F01"
2167900;"D_4F01";"D_4F01"
2167901;"D_4F01";"D_4F01"
2167902;"D_4F01";"D_4F01"
2168257;"O_CO08";"O_CO08"
2168380;"O_CO03";"O_CO03"
2168556;"O_CO06";"O_CO06"
2169153;"D_4F01";"D_4F01"
2169599;"O_CR07";"O_CR06"
2169600;"O_CO03";"O_CO03"
2169714;"D_4F01";"D_4F01"
2174349;"S_CO04";"R_4F09"
2176139;"O_CR12";"O_CR12"
2178141;"R_4F04";"R_4F04"
2178391;"D_4F01";"D_4F01"
2180642;"D_4F01";"D_4F01"
2181005;"D_4F01";"D_4F01"
2181622;"O_CR06";"O_CR06"
2182977;"R_4F07";"O_CR07"
2183586;"O_CO01";"O_CO03"
2185540;"D_4F01";"D_4F01"
2185643;"O_CR06";"O_CR06"
2186051;"O_CR06";"O_CR06"
2186258;"O_CO01";"R_4F07"
2187742;"O_CO08";"D_4F01"
2187743;"D_4F01";"D_4F01"
2187768;"O_CO04";"O_CO04"
2188142;"O_CR09";"O_CR09"
2188169;"O_CO04";"O_CO04"
2189638;"O_CR01";"O_CR01"
2190171;"S_CO02";"S_CO01"
2190893;"O_CR01";"O_CR01"
2191833;"S_CO04";"S_CO04"
2192370;"O_CO08";"O_CO08"
2192376;"O_CO03";"O_CO03"
2192752;"O_CO03";"O_CO03"
2194394;"D_4F01";"D_4F01"
2194395;"D_4F01";"D_4F01"
2194829;"D_4F01";"D_4F01"
2194836;"O_CR07";"D_4F01"
2194849;"D_4F01";"D_4F01"
2195132;"O_CO08";"D_4F01"
2195287;"O_CO06";"O_CO06"
2195291;"O_CO06";"O_CO06"
2195332;"O_CO06";"O_CO06"
2197540;"S_CO04";"S_CO04"
2197990;"O_CO02";"O_CO02"
2199045;"D_4F01";"D_4F01"
2200641;"D_4F01";"O_CR07"
2204640;"O_CR07";"R_4F07"
2204660;"S_CO04";"S_CO04"
2208366;"O_CO03";"O_CO03"
2208846;"O_CO08";"O_CO08"
2209075;"D_4F01";"D_4F01"
2209076;"D_4F01";"D_4F01"
2209506;"S_CO02";"S_CO02"
2209792;"O_CO01";"O_CO01"
2210181;"O_CO02";"O_CO02"
2211832;"O_CO02";"O_CO02"
2212634;"O_CO08";"O_CO08"
2212697;"O_CO02";"O_CO02"
2212714;"O_CO03";"O_CO03"
2213008;"O_CO03";"O_CO03"
2216702;"R_4F09";"D_4F01"
2216728;"O_CO08";"O_CO08"
2216731;"O_CO03";"O_CO03"
2216732;"O_CO03";"O_CO03"
2216736;"R_4F07";"O_CR07"
2217176;"O_CO02";"O_CO02"
2218058;"S_CO01";"S_CO01"
2221057;"O_CR12";"O_CR12"
2223015;"O_CO01";"O_CO03"
2223104;"D_4F01";"D_4F01"
2223106;"D_4F01";"D_4F01"
2223107;"D_4F01";"D_4F01"
2223269;"D_4F01";"D_4F01"
2223492;"O_CO06";"O_CO06"
2223503;"O_CO06";"O_CO06"
2223940;"O_CO08";"S_4F01"
2225572;"D_4F01";"O_CO08"
2226346;"S_CO04";"S_CO04"
2226353;"O_CO08";"O_CO08"
2226970;"O_CO02";"O_CO02"
2226980;"O_CO03";"O_CO03"
2227567;"O_CO01";"O_CO01"
2230631;"O_HU02";"O_CR01"
2233341;"O_CO08";"O_CO08"
2233881;"S_CO04";"S_CO04"
2234228;"O_CO08";"O_CO08"
2236197;"O_CO02";"O_CO02"
2236198;"O_CO02";"O_CO02"
2236230;"O_CO02";"O_CO03"
2236231;"O_CO02";"O_CO03"
2236233;"O_CO02";"O_CO02"
2236266;"O_CO02";"O_CO03"
2236271;"O_CO03";"O_CO03"
2236272;"O_CO02";"O_CO02"
2236273;"O_CO03";"O_CO02"
2236307;"O_CO02";"O_CO03"
2236313;"O_CO02";"O_CO02"
2236314;"O_CO02";"O_CO02"
2236316;"O_CO02";"O_CO02"
2236317;"O_CO02";"O_CO02"
2236398;"D_4F01";"D_4F01"
2237170;"O_CO08";"O_CR06"
2237427;"O_CO02";"O_CO02"
2238493;"O_CO06";"O_CO06"
2238528;"O_CO08";"O_CO08"
2240138;"D_4F01";"D_4F01"
2240800;"S_CO04";"S_CO04"
2240964;"O_HU01";"O_HU01"
2242878;"O_HU01";"O_HU01"
2243558;"O_CO08";"O_CO08"
2245151;"O_CO02";"O_CO02"
2246048;"O_CO06";"O_CO06"
2247294;"O_CO06";"O_CO06"
2247306;"O_CO08";"O_CO08"
2247354;"D_4F01";"D_4F01"
2248355;"O_CO06";"O_CO06"
2248360;"O_CR06";"O_CR12"
2248371;"O_CO02";"O_CO02"
2249349;"O_CO08";"O_CO08"
2250030;"O_CO02";"O_CO03"
2250037;"O_CO02";"O_CO03"
2250040;"O_CO02";"O_CO02"
2250041;"O_CO02";"O_CO02"
2250046;"O_CO02";"O_CO02"
2250049;"O_CO02";"O_CO02"
2250050;"O_CO03";"O_CO02"
2250112;"D_4F01";"D_4F01"
2250114;"D_4F01";"D_4F01"
2251412;"O_CO02";"O_CO02"
2251413;"O_CO01";"O_CO01"
2253833;"O_CO06";"O_CO06"
2256202;"O_CO08";"O_CO08"
2258072;"O_RE02";"O_RE02"
2259224;"O_CR02";"O_CR01"
2260333;"O_CR12";"O_CR12"
2262129;"O_CO08";"R_4F07"
2263474;"D_4F01";"D_4F01"
2263475;"D_4F01";"D_4F01"
2263580;"O_CO02";"O_CO03"
2263581;"O_CO02";"O_CO03"
2263585;"O_CO02";"O_CO03"
2263588;"O_CO02";"O_CO02"
2263590;"O_CO02";"O_CO02"
2263591;"O_CO03";"O_CO02"
2263593;"O_CO03";"O_CO02"
2263799;"D_4F01";"D_4F01"
2263802;"D_4F01";"D_4F01"
2264626;"O_CR02";"O_CR01"
2264986;"D_4F01";"O_CO08"
2265371;"D_4F01";"D_4F01"
2267470;"O_CO06";"O_CO06"
2272042;"R_4F01";"O_CO07"
2276595;"D_4F01";"D_4F01"
2278757;"O_CR01";"O_CR12"
2279279;"O_CO03";"O_CO03"
2279283;"O_CO03";"O_CO02"
2279448;"D_4F01";"D_4F01"
2280056;"O_CO02";"O_CO02"
2280066;"O_CO02";"O_CO02"
2280185;"O_CO03";"O_CO03"
2280201;"O_CO02";"O_CO02"
2280211;"O_CO03";"O_CO03"
2280230;"D_4F01";"D_4F01"
2280453;"O_CO03";"O_CO03"
2280805;"D_4F01";"S_CO04"
2280817;"O_CO08";"O_CO08"
2282355;"D_4F01";"D_4F01"
2285115;"D_4F01";"O_CR08"
2285534;"O_CO08";"D_4F01"
2286899;"O_CR06";"O_CR07"
2288259;"O_CR09";"O_CR09"
2288840;"O_CO02";"O_CO02"
2289089;"O_CO04";"O_CR06"
2289288;"O_CO02";"O_CO02"
2289289;"O_CO02";"O_CO02"
2289293;"O_CO06";"O_CO06"
2291378;"O_CR01";"O_CR01"
2292280;"O_CO06";"O_CO06"
2292635;"O_CO02";"O_CO03"
2292636;"O_CO02";"O_CO03"
2292637;"O_CO02";"O_CO02"
2292638;"O_CO02";"O_CO02"
2292639;"O_CO02";"O_CO02"
2292641;"O_CO02";"O_CO02"
2292642;"O_CO02";"O_CO02"
2293064;"D_4F01";"D_4F01"
2293066;"D_4F01";"D_4F01"
2293067;"D_4F01";"D_4F01"
2294057;"R_4F04";"R_4F01"
2294073;"O_CO03";"O_CR02"
2294250;"D_4F01";"D_4F01"
2295059;"O_CO02";"O_CO02"
2295941;"O_CO01";"S_CO04"
2296435;"O_CR02";"O_CR02"
2302740;"D_4F01";"D_4F01"
2303238;"O_RE03";"O_RE03"
2306104;"O_CO02";"O_CO03"
2306105;"O_CO03";"O_CO03"
2306109;"O_CO02";"O_CO02"
2306112;"O_CO03";"O_CO02"
2306113;"O_CO02";"O_CO02"
2306326;"D_4F01";"D_4F01"
2306327;"D_4F01";"D_4F01"
2306328;"D_4F01";"D_4F01"
2306919;"D_4F01";"D_4F01"
2308329;"O_CO02";"O_CO02"
2308344;"O_CO03";"O_CO03"
2309783;"O_CO03";"O_CO03"
2310351;"D_4F01";"D_4F01"
2311125;"R_4F09";"O_CO04"
2311128;"O_CO02";"O_CO02"
2313396;"S_CO04";"S_CO04"
2313408;"D_4F01";"R_4F07"
2313421;"D_4F01";"O_CO08"
2313657;"D_4F01";"O_RE02"
2313677;"S_CO04";"S_CO04"
2314275;"D_4F01";"D_4F01"
2314652;"O_CO03";"O_CO03"
2314677;"S_CO03";"O_CO07"
2317652;"O_CO08";"O_CO08"
2319652;"O_CO02";"O_CO03"
2319654;"O_CO02";"O_CO03"
2319655;"O_CO02";"O_CO03"
2319656;"O_CO02";"O_CO02"
2319657;"O_CO02";"O_CO02"
2319658;"O_CO02";"O_CO02"
2319660;"O_CO02";"O_CO02"
2319661;"O_CO03";"O_CO02"
2319901;"D_4F01";"D_4F01"
2320330;"D_4F01";"D_4F01"
2320963;"R_4F04";"R_4F04"
2321081;"D_4F01";"D_4F01"
2321085;"S_CO03";"S_CO03"
2321223;"R_4F04";"R_4F04"
2322889;"O_CO02";"O_CO02"
2322890;"O_CO03";"O_CO03"
2322899;"O_CO01";"O_CO04"
2323101;"O_CR07";"R_4F09"
2323131;"R_4F09";"O_CO02"
2323643;"D_4F01";"D_4F01"
2326390;"R_4F04";"O_CR11"
2327285;"O_CO08";"O_CO08"
2327717;"R_4F04";"R_4F04"
2328192;"R_4F09";"O_CO01"
2328337;"S_RE01";"O_CO04"
2329755;"D_4F01";"D_4F01"
2329757;"O_CO01";"O_CR01"
2332394;"D_4F01";"D_4F01"
2332695;"O_CO03";"O_CO03"
2332698;"O_CO02";"O_CO03"
2332699;"O_CO03";"O_CO03"
2332700;"O_CO03";"O_CO03"
2332701;"O_CO02";"O_CO03"
2332702;"O_CO03";"O_CO03"
2332703;"O_CO03";"O_CO03"
2332709;"O_CO03";"O_CO02"
2332713;"O_CO03";"O_CO02"
2333946;"R_4F07";"D_4F01"
2334240;"R_4F04";"S_RE01"
2335330;"O_CR06";"O_CR06"
2335360;"O_CO08";"O_CO08"
2335400;"O_CO08";"O_CO08"
2336437;"D_4F01";"D_4F01"
2336774;"D_4F01";"D_4F01"
2336786;"O_HU01";"R_4F09"
2336813;"O_CO08";"O_CO08"
2338074;"O_CO04";"O_CO04"
2343257;"O_HU02";"O_HU02"
2343408;"O_CR07";"R_4F07"
2343910;"O_CO06";"O_CO06"
2347108;"O_CO03";"O_CO02"
2347109;"O_CO03";"O_CO02"
2347110;"O_CO02";"O_CO02"
2347111;"O_CO03";"O_CO02"
2347261;"D_4F01";"D_4F01"
2349148;"D_4F01";"O_HU01"
2349803;"O_CO06";"D_4F01"
2350346;"O_CO06";"O_CO06"
2350366;"O_CO06";"R_4F09"
2351392;"O_CO08";"O_CO08"
2356349;"D_4F01";"D_4F01"
2356350;"O_CR01";"D_4F01"
2360952;"D_4F01";"D_4F01"
2360954;"D_4F01";"D_4F01"
2361561;"O_CR07";"O_HU03"
2361626;"O_CO02";"O_CO02"
2361641;"O_CO03";"O_CO03"
2361642;"O_CO02";"O_CO02"
2361644;"O_CO03";"O_CO03"
2362154;"O_CO01";"R_4F07"
2362178;"O_CO03";"O_CO03"
2362534;"R_4F09";"R_4F09"
2362913;"O_CO08";"R_4F04"
2363550;"O_CR06";"O_CR06"
2363551;"O_CR06";"O_CR06"
2367875;"O_CO06";"O_CO06"
2369842;"O_CR02";"O_CR02"
2370129;"O_CR01";"O_CR01"
2370163;"O_CO03";"O_CO02"
2371168;"O_CR02";"O_CR07"
2371873;"D_4F01";"O_CO08"
2373528;"O_CO03";"O_CO03"
2373529;"O_CO02";"O_CO03"
2373533;"O_CO02";"O_CO03"
2373539;"O_CO02";"O_CO03"
2373543;"O_CO02";"O_CO02"
2373549;"O_CO02";"O_CO02"
2373550;"O_CO02";"O_CO02"
2373551;"O_CO02";"O_CO02"
2373552;"O_CO02";"O_CO02"
2373553;"O_CO02";"O_CO02"
2375025;"D_4F01";"O_CO08"
2375391;"D_4F01";"D_4F01"
2375402;"S_CO01";"S_CO01"
2375420;"O_CO02";"O_CO02"
2375528;"O_CR07";"O_CO01"
2375849;"D_4F01";"O_CR08"
2376153;"O_HU01";"O_HU01"
2382984;"O_CR08";"O_CR08"
2382986;"D_4F01";"O_CR08"
2382990;"O_CO03";"O_CO03"
2383301;"O_CO03";"O_CO03"
2383782;"D_4F01";"D_4F01"
2384444;"O_CR01";"O_CR01"
2384452;"S_CO04";"S_CO04"
2384512;"D_4F01";"D_4F01"
2386066;"O_CO01";"R_4F09"
2387830;"D_4F01";"D_4F01"
2387832;"D_4F01";"D_4F01"
2388172;"D_4F01";"O_CR06"
2388984;"O_CR01";"O_CR06"
2389086;"O_CO01";"O_CR06"
2389247;"O_CO01";"O_CO08"
2389285;"D_4F01";"O_CO08"
2389309;"D_4F01";"D_4F01"
2390548;"O_CO08";"O_CO08"
2391937;"D_4F01";"D_4F01"
2391944;"O_CO01";"R_4F09"
2393008;"R_4F09";"O_HU01"
2396982;"O_CO01";"O_CO01"
2397672;"O_CR02";"R_4F07"
2397920;"O_CR01";"O_CR01"
2399015;"O_CO02";"O_CO02"
2400331;"O_CR01";"O_CR01"
2400971;"D_4F01";"D_4F01"
2401503;"S_CO04";"R_4F09"
2401648;"O_CO02";"O_CO03"
2401649;"O_CO03";"O_CO03"
2401650;"O_CO02";"O_CO03"
2401654;"O_CO02";"O_CO03"
2401657;"O_CO02";"O_CO02"
2401659;"O_CO02";"O_CO02"
2401661;"O_CO02";"O_CO02"
2401662;"O_CO02";"O_CO02"
2402543;"D_4F01";"D_4F01"
2402545;"D_4F01";"D_4F01"
2402546;"D_4F01";"D_4F01"
2404525;"D_4F01";"D_4F01"
2404568;"O_CR02";"O_CR02"
2404571;"O_CR02";"O_CR02"
2405435;"O_CR07";"O_CR03"
2406502;"R_4F04";"R_4F04"
2408155;"O_CR02";"R_4F07"
2409087;"O_CO02";"O_CO02"
2409533;"S_CO04";"S_CO04"
2409560;"S_CO04";"S_CO04"
2409571;"O_CO03";"O_CO03"
2409574;"O_CO03";"O_CO03"
2411981;"R_4F04";"R_4F04"
2414069;"D_4F01";"O_CO08"
2414090;"O_CR06";"O_CR06"
2416546;"O_CR02";"O_CR02"
2418325;"O_CO03";"O_CO03"
2420133;"D_4F01";"D_4F01"
2420135;"D_4F01";"D_4F01"
2420136;"D_4F01";"D_4F01"
2420628;"D_4F01";"O_CR07"
2420712;"D_4F01";"D_4F01"
2420803;"O_CO02";"O_CO02"
2420961;"O_CO03";"O_CO03"
2420965;"D_4F01";"O_CO08"
2421251;"O_CR02";"O_CR02"
2424004;"O_CR06";"O_CR06"
2424300;"O_CO02";"O_CO02"
2425644;"O_CO06";"O_CO06"
2426405;"D_4F01";"O_CO08"
2429927;"O_CR01";"O_CR01"
2433957;"O_CR07";"O_CR07"
2434319;"O_CR07";"S_CO04"
2434415;"O_CO02";"O_CO03"
2435909;"O_CO08";"O_CO02"
2437983;"R_4F09";"O_CR07"
2438595;"O_RE03";"O_RE03"
2440275;"O_CR09";"R_4F04"
2441618;"S_CO03";"O_CO07"
2442359;"O_HU01";"O_HU01"
2445128;"O_CR01";"O_CR01"
2448012;"D_4F01";"D_4F01"
2448013;"D_4F01";"D_4F01"
2448416;"O_CR01";"S_CO04"
2448452;"O_CO01";"O_CO01"
2448570;"O_CO02";"O_CO02"
2452161;"D_4F01";"D_4F01"
2454953;"D_4F01";"D_4F01"
2455371;"D_4F01";"D_4F01"
2455637;"D_4F01";"O_CR02"
2456595;"S_CO01";"S_CO04"
2457523;"O_CO02";"O_CO02"
2457551;"O_CR01";"R_4F09"
2458555;"O_CR07";"O_CR07"
2460194;"D_4F01";"D_4F01"
2460656;"O_HU01";"O_CR07"
2463215;"O_CO06";"O_CO06"
2463303;"O_CO02";"O_CO03"
2463310;"O_CO02";"O_CO03"
2463317;"O_CO02";"O_CO02"
2463318;"O_CO03";"O_CO02"
2463319;"O_CO02";"O_CO02"
2463651;"D_4F01";"D_4F01"
2465396;"O_CR01";"O_CR01"
2465405;"O_CR01";"O_CR01"
2465699;"R_4F04";"R_4F07"
2466032;"D_4F01";"D_4F01"
2473632;"O_HU01";"O_CO01"
2474480;"O_CR06";"O_CO01"
2476486;"D_4F01";"D_4F01"
2476509;"O_CO06";"O_CO06"
2477381;"O_CO08";"O_CO08"
2478873;"O_CR02";"O_CR02"
2479443;"O_CO03";"O_CO03"
2479445;"O_CO02";"O_CO02"
2480427;"D_4F01";"D_4F01"
2480498;"O_CO06";"O_CO06"
2480499;"O_CO06";"O_CO06"
2480938;"R_4F09";"R_4F09"
2480943;"O_CO03";"O_CR06"
2483108;"O_HU01";"O_RE03"
2484189;"O_HU02";"O_RE03"
2487334;"O_CO06";"O_CO06"
2487951;"O_CO08";"O_CO08"
2487965;"O_CO08";"O_CO08"
2487966;"O_CO08";"O_CO08"
2490697;"D_4F01";"D_4F01"
2490732;"S_CO03";"R_4F06"
2491008;"O_CR07";"O_CR02"
2491361;"O_HU01";"D_4F01"
2491377;"O_CR06";"O_CO01"
2492781;"R_4F09";"D_4F01"
2494724;"D_4F01";"D_4F01"
2494725;"D_4F01";"D_4F01"
2495187;"O_CR07";"D_4F01"
2495384;"O_CR07";"O_CR07"
2495567;"R_4F09";"R_4F01"
2496132;"D_4F01";"O_CR06"
2497091;"O_CO06";"O_CO06"
2497515;"O_CR06";"O_CO03"
2500873;"D_4F01";"O_CR07"
2500885;"O_CO02";"O_CO02"
2500897;"O_CO02";"O_CO02"
2503132;"D_4F01";"S_CO04"
2503588;"O_CR07";"R_4F09"
2504660;"R_4F04";"R_4F01"
2508372;"D_4F01";"D_4F01"
2508373;"D_4F01";"D_4F01"
2508375;"D_4F01";"D_4F01"
2508872;"R_4F04";"D_4F01"
2508941;"O_CO06";"O_CO06"
2509068;"O_CO06";"O_CO06"
2511096;"O_CO04";"O_CO04"
2513105;"S_CO04";"O_CR01"
2514670;"R_4F04";"R_4F04"
2516241;"S_CO04";"S_CO04"
2516917;"O_CR09";"O_CR09"
2517279;"O_CO08";"O_CO08"
2522315;"O_CR07";"O_CR07"
2522933;"O_CO06";"O_CO06"
2523216;"O_CO02";"O_CO02"
2523311;"D_4F01";"D_4F01"
2525113;"O_CO06";"O_CO06"
2525117;"O_CO08";"O_CO08"
2525132;"S_CO04";"O_CO07"
2525402;"O_HU01";"O_HU01"
2525460;"O_CO06";"O_CO06"
2526128;"D_4F01";"D_4F01"
2526129;"D_4F01";"D_4F01"
2527316;"O_CO04";"O_CO03"
2527602;"D_4F01";"D_4F01"
2527823;"O_CO06";"O_CO06"
2528800;"D_4F01";"D_4F01"
2531218;"O_CO06";"O_CO06"
2531804;"R_4F09";"R_4F09"
2532196;"D_4F01";"D_4F01"
2539430;"D_4F01";"D_4F01"
2541658;"O_CO06";"O_CO06"
2541661;"O_CO06";"O_CO06"
2542127;"O_CR07";"O_CR07"
2543034;"O_CO02";"O_CO03"
2543145;"D_4F01";"D_4F01"
2545021;"O_CO08";"D_4F01"
2545345;"R_4F09";"D_4F01"
2549057;"O_CO06";"O_CO06"
2549207;"D_4F01";"D_4F01"
2549769;"D_4F01";"D_4F01"
2549770;"D_4F01";"D_4F01"
2550707;"O_CO02";"O_CO02"
2550709;"O_CO03";"O_CO02"
2550710;"O_CO02";"O_CO02"
2550712;"O_CO02";"O_CO02"
2551858;"D_4F01";"D_4F01"
2551868;"D_4F01";"D_4F01"
2553134;"O_CO03";"O_CO03"
2553140;"O_CO02";"O_CO02"
2553442;"D_4F01";"D_4F01"
2553444;"D_4F01";"D_4F01"
2553901;"O_CO06";"O_CO06"
2554670;"O_CO06";"O_CO06"
2555408;"D_4F01";"D_4F01"
2555409;"D_4F01";"D_4F01"
2555411;"D_4F01";"D_4F01"
2555904;"O_CO02";"O_CO03"
2555905;"O_CO02";"O_CO03"
2555907;"O_CO02";"O_CO03"
2555911;"O_CO02";"O_CO02"
2556262;"D_4F01";"D_4F01"
2556668;"D_4F01";"D_4F01"
2557133;"D_4F01";"D_4F01"
2559136;"D_4F01";"D_4F01"
2561612;"D_4F01";"D_4F01"
2565447;"O_CO01";"O_CO08"
2566871;"R_4F07";"O_CO04"
2567928;"R_4F07";"O_CO04"
2568725;"D_4F01";"D_4F01"
2570844;"D_4F01";"D_4F01"
2571442;"O_CO04";"O_CO04"
2572005;"O_CO08";"O_CO04"
2572801;"O_CR07";"O_CR02"
2576103;"O_CO08";"D_4F01"
2577706;"O_CO01";"O_CO01"
2578891;"O_CO08";"O_CO08"
2580220;"O_CR02";"O_CR02"
2580258;"O_CO04";"O_CO04"
2580841;"O_CR07";"O_CR07"
2581296;"O_CO08";"O_CO08"
2581659;"O_CO02";"O_CO03"
2581660;"O_CO03";"O_CO03"
2581661;"O_CO02";"O_CO02"
2581929;"D_4F01";"D_4F01"
2582332;"O_CR02";"O_CR02"
2582363;"O_CO06";"O_CO06"
2582364;"O_CR02";"O_CR02"
2582365;"O_CO06";"O_CO06"
2582440;"O_CO04";"D_4F01"
2585548;"O_CO08";"O_CO08"
2585580;"D_4F01";"O_CO08"
2587963;"D_4F01";"O_CO08"
2588553;"O_CR07";"O_CR02"
2588853;"D_4F01";"O_CO08"
2590643;"O_CR07";"O_CR02"
2591420;"D_4F01";"O_CR01"
2594648;"D_4F01";"D_4F01"
2595367;"O_CR02";"O_CR02"
2596047;"D_4F01";"D_4F01"
2596981;"O_CR02";"O_CR02"
2597087;"D_4F01";"D_4F01"
2597989;"D_4F01";"D_4F01"
2599646;"O_CO08";"O_CO07"
2603562;"R_4F09";"R_4F04"
2603584;"R_4F09";"R_4F03"
2603587;"O_CO06";"O_CO06"
2607099;"O_CO08";"O_CO08"
2607857;"S_CO04";"O_CR07"
2608547;"D_4F01";"O_CR08"
2608900;"O_CO02";"O_CO03"
2608902;"O_CO03";"O_CO03"
2608904;"O_CO02";"O_CO02"
2608907;"O_CO02";"O_CO02"
2608908;"O_CO02";"O_CO02"
2609089;"D_4F01";"D_4F01"
2611779;"O_CO06";"O_CO06"
2612172;"D_4F01";"D_4F01"
2614361;"D_4F01";"D_4F01"
2616260;"D_4F01";"D_4F01"
2617541;"O_CR07";"O_RE02"
2620408;"O_CR07";"O_CR07"
2620429;"O_CO08";"O_CO08"
2621385;"O_CR02";"O_CR07"
2622357;"O_CO03";"O_CO08"
2622365;"O_CO03";"O_CO08"
2622800;"O_CO02";"O_CO03"
2622801;"O_CO02";"O_CO03"
2622803;"O_CO02";"O_CO02"
2622804;"O_CO02";"O_CO02"
2622806;"O_CO02";"O_CO02"
2622811;"O_CO02";"O_CO02"
2622812;"O_CO02";"O_CO02"
2623104;"D_4F01";"D_4F01"
2623594;"O_CR02";"O_CR02"
2623694;"O_CO06";"O_CO06"
2623857;"O_CR02";"O_CR02"
2623862;"D_4F01";"O_CO08"
2623946;"O_CR02";"O_CR02"
2625116;"O_CO08";"O_CO08"
2625124;"O_CR02";"O_CR02"
2625563;"D_4F01";"O_CO08"
2627284;"D_4F01";"D_4F01"
2628325;"O_CR06";"O_CR06"
2628525;"O_CR07";"O_CR08"
2629441;"O_CO04";"O_CO04"
2630641;"D_4F01";"O_CO08"
2634117;"D_4F01";"O_CO08"
2634343;"O_HU01";"O_HU01"
2634372;"O_CR02";"R_4F07"
2634464;"D_4F01";"O_CR07"
2636139;"D_4F01";"O_CR02"
2640305;"D_4F01";"D_4F01"
2640827;"D_4F01";"D_4F01"
2640829;"D_4F01";"D_4F01"
2640830;"D_4F01";"D_4F01"
2641501;"O_CR07";"O_CR02"
2641529;"D_4F01";"D_4F01"
2642056;"D_4F01";"O_CR07"
2642580;"R_4F04";"R_4F09"
2642961;"R_4F04";"R_4F05"
2644756;"O_CO08";"D_4F01"
2646545;"O_CR07";"O_CR08"
2646902;"D_4F01";"O_CO08"
2646903;"D_4F01";"O_CR12"
2648031;"O_CR09";"O_CR09"
2648042;"O_CO08";"O_CR07"
2648652;"O_CR08";"O_CO08"
2652446;"O_CR09";"O_CR09"
2652504;"O_CR09";"R_4F04"
2654118;"O_CO03";"O_CO03"
2654119;"O_CO03";"O_CO02"
2654120;"O_CO03";"O_CO02"
2654160;"O_CO03";"O_CO03"
2654161;"O_CO03";"O_CO03"
2654165;"O_CO03";"O_CO02"
2654537;"D_4F01";"D_4F01"
2655091;"R_4F07";"O_CR07"
2656532;"O_CR02";"O_CR02"
2657683;"O_CO07";"S_CO03"
2658821;"D_4F01";"D_4F01"
2659546;"O_CO01";"O_HU01"
2659547;"O_CO01";"O_CO02"
2661381;"O_CO06";"O_CO06"
2661548;"O_CO04";"O_CR06"
2662937;"S_CO01";"S_CO03"
2664559;"O_CO06";"O_CO06"
2664600;"S_CO01";"S_CO01"
2667146;"D_4F01";"D_4F01"
2668643;"O_CO02";"O_CO02"
2669094;"D_4F01";"D_4F01"
2670306;"O_CR02";"O_CR02"
2670308;"O_CR02";"O_CR02"
2670686;"O_CO03";"O_CO04"
2670695;"S_CO04";"S_CO04"
2671253;"O_CO08";"O_CO08"
2671847;"O_CO08";"O_CO08"
2671856;"O_CO08";"O_CO08"
2679827;"O_CR07";"O_CR07"
2680396;"O_CO06";"O_CO06"
2684242;"D_4F01";"O_CR08"
2684243;"D_4F01";"O_CO08"
2684395;"O_CO03";"O_CO03"
2684396;"O_CO02";"O_CO03"
2684397;"O_CO02";"O_CO03"
2684398;"O_CO02";"O_CO03"
2684404;"O_CO02";"O_CO03"
2684405;"O_CO03";"O_CO03"
2684409;"O_CO02";"O_CO03"
2684412;"O_CO02";"O_CO02"
2684417;"O_CO02";"O_CO02"
2684420;"O_CO02";"O_CO02"
2684719;"D_4F01";"D_4F01"
2685322;"D_4F01";"O_CR08"
2686301;"O_CO04";"O_CO08"
2687867;"D_4F01";"O_CR07"
2688482;"D_4F01";"O_CR07"
2688529;"D_4F01";"D_4F01"
2691953;"O_CO04";"O_CR02"
2691984;"O_CO03";"O_CO03"
2691993;"S_CO04";"S_CO04"
2696181;"O_CO08";"O_CO08"
2698473;"O_CO06";"O_CO06"
2698477;"O_CO08";"O_CO08"
2698556;"D_4F01";"O_CR07"
2698959;"O_CO08";"O_CO02"
2699564;"O_CR03";"O_CO02"
2700059;"O_CO04";"O_CO03"
2700264;"D_4F01";"O_CO03"
2700473;"D_4F01";"O_CR08"
2700799;"O_CO02";"O_CO03"
2702465;"O_CR02";"O_CR07"
2702482;"D_4F01";"D_4F01"
2702508;"S_CO01";"R_4F04"
2702817;"O_CO06";"O_CO06"
2703175;"O_CR07";"O_CR07"
2704284;"D_4F01";"O_CO08"
2705672;"O_CO04";"R_4F09"
2706691;"O_CR02";"R_4F07"
2709076;"O_CO06";"O_CO06"
2709078;"O_CR01";"O_CR01"
2711068;"O_CO04";"O_RE03"
